region_name,state_abbr,city_name,total_revenue,num_orders
,,,15799033.70999876,98392
Southeast,,,10224635.179999337,67643
Southeast,SP,,5919501.569999843,41360
South,,,2295785.850000002,14027
Southeast,SP,são paulo,2147609.700000012,15247
Southeast,RJ,,2125802.4099999955,12730
Northeast,,,1874175.2300000032,9307
Southeast,MG,,1855006.1700000118,11534
Southeast,RJ,rio de janeiro,1133579.069999996,6721
Central-West,,,993279.1799999967,5564
South,RS,,885513.0399999969,5428
South,PR,,800059.209999997,4987
South,SC,,610213.6000000011,3612
Northeast,BA,,610121.9900000015,3350
Southeast,MG,belo horizonte,418759.54999999946,2758
North,,,411158.27000000054,1851
Central-West,GO,,346991.7500000006,1998
Central-West,DF,,324399.5700000006,1956
Southeast,ES,,324325.0300000013,2019
Northeast,PE,,321781.9799999999,1644
Northeast,CE,,274453.5800000001,1323
South,PR,curitiba,244739.86999999997,1510
Central-West,DF,brasilia,237031.12000000034,1447
South,RS,porto alegre,224064.09,1372
North,PA,,217033.7899999995,967
Northeast,BA,salvador,216145.3000000002,1235
Southeast,SP,campinas,212541.69999999972,1429
Central-West,MT,,185931.19000000024,901
Southeast,SP,guarulhos,161411.73,1168
Northeast,MA,,150178.44999999992,736
Northeast,PB,,139567.14999999997,530
Southeast,RJ,niteroi,137919.37999999986,845
Central-West,MS,,135956.66999999998,709
Central-West,GO,goiânia,121215.77999999978,669
Northeast,CE,fortaleza,118646.06999999988,650
Southeast,SP,sao bernardo do campo,116087.13999999994,909
Southeast,SP,santos,111670.21000000005,706
Northeast,PE,recife,111483.5399999999,619
Northeast,PI,,107529.33999999988,490
Southeast,SP,santo andre,104566.24999999987,791
Northeast,RN,,101603.67000000019,480
Northeast,AL,,96047.7800000001,410
North,PA,belem,95622.12000000004,441
Southeast,SP,osasco,93231.72999999985,732
South,SC,florianopolis,92251.28000000003,519
Southeast,SP,sao jose dos campos,91958.58999999992,698
Southeast,SP,jundiai,91406.76999999993,560
Southeast,SP,sorocaba,87148.83999999992,624
Southeast,SP,ribeirão preto,78258.46999999994,526
Southeast,MG,juiz de fora,73676.4599999999,413
Northeast,SE,,72891.29000000001,344
Southeast,RJ,nova iguacu,70823.74999999991,439
Central-West,MS,campo grande,65485.25000000004,315
Northeast,PB,joao pessoa,63070.910000000025,254
Southeast,ES,vitoria,62678.32999999998,377
Northeast,MA,são luís,61385.47000000001,332
North,TO,,61146.63000000001,278
Southeast,RJ,são gonçalo,60933.78000000005,400
Northeast,PI,teresina,60001.309999999954,278
Southeast,SP,piracicaba,58940.96999999989,366
Southeast,SP,barueri,58591.63999999993,429
North,RO,,57295.87,245
Southeast,MG,uberlândia,56786.08999999994,372
Southeast,ES,vila velha,56458.35999999997,335
Southeast,SP,mogi das cruzes,55663.86999999996,361
Southeast,MG,contagem,55130.71000000001,407
Southeast,SP,sao jose do rio preto,53752.12000000001,333
South,PR,londrina,53105.00999999999,303
Northeast,AL,maceió,51456.59000000001,239
Southeast,SP,maua,48426.11999999999,319
Central-West,MT,cuiaba,47104.680000000015,248
South,PR,maringá,44985.80000000004,267
Southeast,SP,bauru,44963.33999999998,270
Northeast,SE,aracaju,44598.80000000001,220
South,RS,caxias do sul,44321.35999999997,224
Southeast,SP,praia grande,44261.15000000003,306
Southeast,RJ,campos dos goytacazes,44022.219999999936,261
Southeast,ES,serra,42965.76999999996,285
Southeast,SP,taboão da serra,42947.85999999999,297
Northeast,RN,natal,42851.000000000015,205
Southeast,SP,indaiatuba,41834.50999999999,278
South,SC,joinville,40972.07000000003,263
Southeast,RJ,duque de caxias,39908.04999999997,263
Southeast,SP,são caetano do sul,39691.049999999974,294
Southeast,RJ,petropolis,39578.92999999996,238
Southeast,MG,divinopolis,38792.23999999999,135
Southeast,RJ,volta redonda,38645.95000000001,228
Central-West,DF,taguatinga,38328.08999999999,225
Southeast,RJ,macae,37607.24999999996,237
Southeast,SP,marília,37493.97000000001,196
Southeast,SP,carapicuiba,37266.979999999974,325
South,RS,santa maria,37224.65000000001,194
Southeast,SP,cotia,35267.18000000001,248
Southeast,SP,taubate,34742.909999999996,267
Southeast,MG,betim,34349.919999999984,201
Southeast,SP,sao carlos,34193.06999999997,233
Southeast,SP,diadema,33993.359999999964,284
Southeast,SP,guaruja,33687.80999999998,224
Southeast,MG,uberaba,33337.750000000015,189
Northeast,BA,feira de santana,32466.800000000007,185
South,RS,canoas,31982.83000000001,209
Southeast,MG,montes claros,31487.39,211
Southeast,SP,presidente prudente,29912.289999999994,160
South,SC,blumenau,29242.920000000006,187
Southeast,SP,suzano,29068.73999999999,233
Southeast,SP,americana,28679.729999999978,221
Southeast,RJ,nova friburgo,27884.080000000005,139
North,AM,,27835.729999999996,147
South,PR,cascavel,27649.609999999986,148
South,RS,pelotas,27356.590000000004,184
Southeast,SP,sao paulo,27166.369999999995,173
Southeast,SP,limeira,26374.17,189
Southeast,MG,ipatinga,26176.78,171
North,RO,porto velho,26121.91999999999,109
Southeast,SP,santana de parnaíba,25827.750000000022,177
North,AM,manaus,25793.059999999987,139
Southeast,SP,valinhos,25660.619999999988,183
Southeast,SP,embu,24966.300000000007,175
Southeast,SP,franca,24677.89,149
Southeast,SP,sumaré,24618.779999999995,181
Northeast,PB,campina grande,24460.85999999999,75
South,SC,são josé,24347.43000000001,168
Southeast,MG,pouso alegre,24195.410000000007,131
Southeast,RJ,rio das ostras,23827.820000000007,136
Southeast,SP,atibaia,23786.410000000003,157
Southeast,SP,sao vicente,23743.4,163
Northeast,PE,jaboatão dos guararapes,23587.240000000005,124
Southeast,MG,nova lima,23287.84,98
Southeast,SP,rio claro,23268.910000000007,153
Southeast,SP,araraquara,23201.749999999996,154
Southeast,MG,governador valadares,23184.609999999993,139
Southeast,RJ,barra mansa,23042.799999999985,121
South,RS,novo hamburgo,22932.32000000001,122
Southeast,SP,bragança paulista,22683.229999999992,144
South,PR,ponta grossa,22152.280000000002,142
South,SC,itajai,22126.970000000012,120
Southeast,RJ,sao joao de meriti,22001.109999999993,132
Southeast,SP,itaquaquecetuba,21929.33000000001,171
North,TO,palmas,21790.369999999984,90
South,RS,gravataí,21719.359999999993,112
Southeast,RJ,angra dos reis,21654.729999999996,85
North,AC,,21518.829999999998,100
Southeast,SP,itapevi,21151.41,170
North,PA,ananindeua,21006.53,87
Southeast,SP,jacareí,20887.740000000013,189
Southeast,ES,cariacica,20593.75,138
Southeast,RJ,teresopolis,20266.360000000004,119
Southeast,MG,sete lagoas,20239.320000000003,127
Southeast,RJ,cabo frio,20078.220000000005,116
Southeast,MG,pocos de caldas,20016.030000000002,119
Central-West,DF,cruzeiro,19970.550000000007,104
Northeast,BA,vitoria da conquista,19549.93,90
Southeast,SP,aracatuba,19457.08000000001,139
South,RS,rio grande,19450.49,124
South,SC,balneario camboriu,19408.90000000001,100
Southeast,MG,patos de minas,19346.97999999999,100
Southeast,ES,cachoeiro de itapemirim,19282.440000000006,122
Southeast,RJ,araruama,19196.05,77
Southeast,SP,botucatu,18983.05,100
Central-West,GO,anápolis,18869.519999999993,105
Southeast,SP,paulínia,18790.840000000007,129
Southeast,SP,hortolandia,18748.56999999999,145
Southeast,MG,viçosa,18714.730000000003,90
Southeast,RJ,mage,18581.770000000008,109
South,RS,passo fundo,18163.870000000014,113
South,SC,criciuma,17812.23,92
South,SC,chapecó,17750.750000000004,103
South,PR,são josé dos pinhais,17555.02,130
Northeast,PE,petrolina,16796.61,64
Southeast,RJ,resende,16787.960000000003,119
Southeast,RJ,marica,16774.19,124
Southeast,RJ,belford roxo,16552.320000000003,111
Southeast,SP,guaratinguetá,16507.170000000002,95
Southeast,MG,itajuba,16505.199999999997,94
North,AP,,16262.799999999996,68
Southeast,SP,birigüi,16247.189999999995,75
Southeast,MG,varginha,16097.100000000002,88
Central-West,GO,aparecida de goiânia,16038.369999999997,102
Southeast,RJ,nilópolis,15810.210000000001,105
Northeast,PE,olinda,15650.040000000008,93
Southeast,SP,caraguatatuba,15499.29,88
South,SC,jaragua do sul,15356.050000000003,89
North,AC,rio branco,15317.66,63
Southeast,MG,lavras mg,15307.959999999992,83
Northeast,BA,porto seguro,15307.480000000005,45
Southeast,SP,araras,15187.250000000004,94
Southeast,MG,araxá,15147.01,76
Southeast,SP,caieiras,15133.21,99
Southeast,SP,pindamonhangaba,14840.340000000006,101
Southeast,MG,ribeirão das neves,14740.570000000003,98
Southeast,SP,itu,14560.270000000011,134
Southeast,MG,barbacena,14321.699999999997,80
Southeast,SP,ourinhos,14316.780000000002,77
Southeast,SP,jaguariúna,14158.730000000001,67
Central-West,MT,rondonopolis,14105.630000000003,65
Southeast,SP,itapetininga,14048.450000000004,77
Southeast,SP,mogi guaçu,13972.329999999998,91
South,PR,foz do iguaçu,13902.67,87
Southeast,SP,assis,13819.310000000007,84
North,AP,macapá,13666.029999999995,54
Southeast,SP,itatiba,13634.010000000006,97
Southeast,SP,sao joao da boa vista,13608.180000000011,81
Southeast,MG,santa luzia,13575.689999999997,91
South,SC,palhoca,13550.249999999995,94
Southeast,SP,ferraz de vasconcelos,13392.890000000007,104
Northeast,CE,sobral,13295.73,35
South,RS,sao leopoldo,13225.18,104
Southeast,SP,amparo,13001.82,66
Northeast,BA,barreiras,12945.760000000002,52
Southeast,MG,itabira,12741.86,79
Southeast,SP,varzea paulista,12659.480000000003,78
Southeast,ES,linhares,12565.020000000002,53
Southeast,MG,muriaé,12562.870000000004,63
Northeast,PE,caruaru,12512.210000000003,63
Southeast,SP,itanhaem,12338.120000000004,79
Southeast,SP,votorantim,12245.149999999998,85
Southeast,SP,salto,12186.320000000003,94
South,SC,tubarao,12125.77,60
Southeast,MG,araguari,12048.939999999997,54
Southeast,ES,guarapari,12021.139999999996,67
South,RS,santa cruz do sul,11974.650000000001,62
Southeast,SP,franco da rocha,11893.330000000007,109
South,SC,lages,11848.490000000005,73
Central-West,GO,rio verde,11834.949999999993,64
Southeast,SP,ribeirao pires,11780.630000000005,107
Southeast,SP,cacapava,11752.649999999998,74
South,PR,toledo,11688.659999999996,70
Southeast,SP,catanduva,11430.290000000005,75
South,SC,videira,11379.619999999997,57
Central-West,GO,jataí,11337.939999999995,54
Southeast,MG,caratinga,11211.449999999997,62
Southeast,MG,conselheiro lafaiete,11192.379999999997,84
Northeast,BA,lauro de freitas,11162.120000000003,74
South,RS,cachoeirinha,10975.339999999998,72
Southeast,SP,sao roque,10927.99,78
Southeast,RJ,mesquita,10927.319999999996,75
Southeast,SP,barretos,10860.640000000003,73
Southeast,SP,jau,10847.519999999997,73
Northeast,BA,ilhéus,10822.67,70
South,PR,paranagua,10813.830000000002,59
Southeast,SP,poa,10803.800000000003,85
South,RS,bage,10791.900000000001,63
Southeast,SP,francisco morato,10781.31,98
Southeast,SP,vinhedo,10718.830000000004,94
Southeast,SP,santa barbara d oeste,10626.7,84
South,PR,pato branco,10599.579999999998,53
Central-West,MS,dourados,10596.640000000001,64
Southeast,SP,bertioga,10590.620000000006,48
South,SC,gaspar,10582.330000000002,27
Southeast,SP,lins,10399.730000000001,55
Southeast,SP,tatuí,10381.15,59
Southeast,SP,mairipora,10345.670000000004,75
Southeast,SP,ubatuba,10303.160000000005,76
Southeast,SP,mogi-mirim,10290.66,78
Southeast,SP,itapecerica da serra,10245.850000000002,98
Southeast,MG,paracatu,10182.22,63
Northeast,AL,arapiraca,10150.03,29
Northeast,BA,itabuna,10149.32,61
South,PR,pinhais,10146.84,67
Southeast,RJ,rio janeiro,10131.659999999998,49
South,PR,guarapuava,10117.630000000003,64
Southeast,MG,manhuacu,10066.599999999997,64
North,RR,,10064.619999999997,46
Southeast,SP,cajamar,10031.730000000001,84
North,RR,boa vista,9892.929999999998,45
Southeast,MG,são joão del rei,9889.990000000002,67
Southeast,SP,pirassununga,9866.230000000001,69
Southeast,SP,votuporanga,9740.189999999999,63
Southeast,MG,lagoa santa,9721.159999999998,59
South,SC,brusque,9714.82,60
Southeast,SP,avare,9713.470000000003,63
Southeast,SP,jandira,9658.309999999998,84
Southeast,MG,teofilo otoni,9586.630000000003,75
Northeast,BA,luís eduardo magalhães,9538.69,36
Southeast,SP,lorena,9471.610000000002,83
South,RS,lajeado,9440.380000000001,50
Northeast,RN,parnamirim,9400.969999999998,59
Southeast,MG,itaúna,9236.130000000001,57
South,PR,colombo,9174.640000000001,61
Central-West,DF,guará,9157.120000000004,41
Southeast,SP,leme,9157.010000000004,50
Northeast,MA,imperatriz,9144.78,40
Southeast,MG,nova serrana,9127.500000000002,51
Southeast,MG,timoteo,9041.119999999999,53
Southeast,SP,sao sebastiao,9019.920000000002,49
South,PR,apucarana,8993.339999999997,54
Northeast,BA,juazeiro,8954.58,44
Southeast,SP,itapira,8605.019999999999,54
Northeast,CE,juazeiro do norte,8586.069999999998,34
South,PR,campo mourao,8579.690000000002,56
Southeast,SP,boituva,8556.880000000001,49
Southeast,ES,colatina,8552.72,65
Southeast,SP,matao,8449.77,52
Southeast,MG,ibirité,8449.080000000004,49
Southeast,MG,ouro preto,8439.040000000005,58
Southeast,SP,fernandopolis,8409.209999999997,53
North,TO,araguaína,8382.340000000002,33
South,PR,paranavaí,8379.450000000004,46
Central-West,MS,três lagoas,8363.920000000002,40
South,RS,bento gonçalves,8359.349999999999,55
Southeast,MG,joao monlevade,8264.990000000002,51
Central-West,MT,varzea grande,8163.100000000001,41
Southeast,SP,aruja,8125.97,67
Southeast,MG,patrocínio,8108.199999999999,46
South,RS,viamão,8101.119999999998,72
Southeast,MG,ponte nova,8090.340000000002,40
Southeast,RJ,três rios,8084.49,39
Southeast,RJ,itaperuna,8081.539999999999,47
Southeast,MG,unai,8064.509999999998,54
South,PR,francisco beltrão,8055.569999999999,50
Southeast,SP,cubatão,8045.280000000002,77
Southeast,SP,sertaozinho,8003.770000000002,62
Southeast,MG,para de minas,7994.590000000002,37
Southeast,RJ,itaboraí,7951.490000000001,56
Northeast,BA,eunapolis,7916.78,38
South,RS,erechim,7883.779999999999,58
Southeast,SP,jaboticabal,7874.529999999998,54
Southeast,SP,peruíbe,7865.639999999998,44
Southeast,MG,pirapora,7842.1600000000035,42
Northeast,BA,paulo afonso,7842.130000000003,39
Central-West,MT,sinop,7814.6500000000015,42
Northeast,BA,jacobina,7766.0999999999985,24
Southeast,SP,cosmópolis,7751.950000000003,52
Southeast,MG,uba,7733.999999999998,53
Southeast,SP,andradina,7651.94,43
Southeast,RJ,barra do pirai,7648.260000000003,61
Northeast,BA,camaçari,7619.489999999998,57
Southeast,SP,lençóis paulista,7565.4800000000005,43
Southeast,RJ,paracambi,7516.230000000001,35
South,SC,florian&oacute;polis,7510.999999999998,44
Southeast,SP,tupa,7490.939999999996,52
South,PR,arapongas,7479.900000000002,34
South,RS,esteio,7466.140000000002,41
Southeast,SP,cruzeiro,7458.77,56
Southeast,RJ,itaguaí,7432.630000000002,47
Northeast,BA,alagoinhas,7428.329999999998,40
Northeast,BA,valença,7406.42,35
Southeast,ES,sao mateus,7380.499999999998,44
Southeast,RJ,queimados,7380.399999999999,54
South,RS,alvorada,7368.620000000001,50
Southeast,SP,itapeva,7300.209999999998,52
North,PA,santarem,7272.6399999999985,44
South,SC,sao miguel do oeste,7241.379999999999,40
South,SC,itapema,7233.420000000001,44
South,RS,osorio,7225.750000000002,35
South,RS,cachoeira do sul,7223.410000000001,32
Southeast,SP,registro,7186.38,46
Southeast,MG,vespasiano,7108.710000000001,43
Southeast,SP,mococa,7108.5599999999995,34
Central-West,MT,primavera do leste,7092.91,28
Northeast,CE,caucaia,7092.719999999998,35
Northeast,PE,paulista,7076.619999999998,41
Southeast,SP,embu-guaçu,7062.819999999999,46
Southeast,MG,guaxupe,6967.000000000003,37
South,PR,rolândia,6955.900000000001,27
South,RS,ijuí,6870.159999999998,52
South,RS,sapucaia do sul,6868.660000000002,40
Southeast,SP,artur nogueira,6845.3,41
South,SC,concórdia,6836.350000000002,47
Southeast,RJ,casimiro de abreu,6798.69,33
Southeast,MG,ituiutaba,6794.8,55
Southeast,MG,curvelo,6734.369999999999,43
Central-West,MT,lucas do rio verde,6627.809999999998,24
Northeast,MA,balsas,6607.739999999999,17
Southeast,SP,olimpia,6600.43,37
Southeast,SP,vargem grande paulista,6595.940000000002,44
South,RS,santo angelo,6578.63,46
Central-West,GO,itumbiara,6570.69,36
South,PR,umuarama,6542.9000000000015,39
Southeast,MG,alfenas,6539.450000000001,43
Northeast,RN,mossoro,6519.480000000002,36
South,SC,taió,6475.800000000001,15
Central-West,GO,catalao,6440.9,34
Central-West,GO,valparaiso de goias,6424.510000000001,37
Southeast,RJ,arraial do cabo,6409.310000000001,29
North,PA,altamira,6399.839999999997,25
Southeast,SP,mirassol,6383.329999999998,29
Southeast,RJ,valenca,6369.200000000002,32
Southeast,RJ,paraty,6338.450000000001,32
Southeast,SP,itupeva,6323.219999999999,44
North,PA,parauapebas,6280.710000000002,31
South,PR,araucaria,6255.869999999998,54
Southeast,SP,mongagua,6232.17,42
Central-West,GO,caldas novas,6204.569999999999,36
Southeast,SP,batatais,6158.210000000001,28
Southeast,SP,adamantina,6154.090000000001,36
Southeast,SP,bebedouro,6140.509999999999,51
South,RS,guaiba,6139.13,31
Central-West,GO,formosa,6124.119999999999,34
Southeast,RJ,bom jardim,6113.989999999999,24
South,SC,sao bento do sul,6105.45,44
Southeast,RJ,santo antônio de pádua,6064.969999999999,31
Southeast,MG,arcos,5989.360000000002,25
North,TO,gurupi,5984.389999999999,23
Southeast,SP,sao jose do rio pardo,5971.049999999998,44
South,PR,união da vitória,5962.500000000001,28
North,PA,tucuruí,5931.749999999999,17
Central-West,MT,campo novo do parecis,5915.780000000001,16
Southeast,MG,santa barbara,5889.97,26
Southeast,MG,itabirito,5886.35,29
Southeast,MG,pedro leopoldo,5875.049999999999,40
Southeast,SP,campo limpo paulista,5841.24,48
South,PR,mandaguari,5829.06,18
Northeast,BA,guanambi,5801.059999999999,37
Northeast,BA,jequié,5766.869999999999,34
Northeast,CE,maracanau,5723.519999999998,32
Southeast,RJ,são pedro da aldeia,5712.969999999999,46
South,RS,uruguaiana,5712.599999999999,48
South,SC,rio do sul,5695.130000000002,35
South,PR,cianorte,5691.549999999998,39
Southeast,MG,salinas,5691.16,22
Southeast,RJ,japeri,5682.820000000001,34
Central-West,MT,caceres,5668.56,25
South,RS,montenegro,5632.509999999998,32
South,RS,capão da canoa,5629.08,38
Central-West,MS,corumba,5627.08,27
Southeast,RJ,búzios,5612.870000000001,29
South,RS,santo antonio da patrulha,5603.12,17
Southeast,SP,louveira,5596.559999999997,44
Southeast,SP,taquaritinga,5557.629999999999,35
Southeast,MG,bom despacho,5554.599999999999,38
Southeast,SP,penapolis,5549.26,37
Southeast,MG,sao sebastiao do paraiso,5509.71,35
Southeast,MG,tres coracoes,5476.22,41
South,SC,cacador,5469.620000000001,40
Southeast,SP,tremembé,5462.700000000001,38
South,PR,telemaco borba,5458.209999999999,34
South,SC,botuvera,5450.69,18
Central-West,MT,juína,5417.129999999999,17
Southeast,SP,santo antonio de posse,5393.22,20
Northeast,PE,garanhuns,5368.34,31
Southeast,SP,piraju,5365.750000000001,18
Southeast,SP,capivari,5363.369999999999,34
Southeast,RJ,vassouras,5336.56,37
South,RS,alegrete,5296.240000000001,35
South,SC,canoinhas,5291.0199999999995,27
Southeast,MG,ouro branco,5283.79,41
South,RS,campo bom,5283.35,36
Southeast,MG,cataguases,5273.520000000001,33
Northeast,PI,parnaiba,5261.510000000001,23
Southeast,RJ,seropedica,5256.3499999999985,33
Southeast,MG,extrema,5251.990000000001,40
South,SC,joacaba,5233.090000000002,26
Northeast,BA,simões filho,5223.070000000001,21
Southeast,MG,mariana,5212.95,33
South,PR,fazenda rio grande,5204.96,29
Southeast,MG,carangola,5198.49,27
Southeast,MG,passos,5189.809999999999,43
Southeast,SP,dracena,5186.390000000002,27
Southeast,MG,sabará,5176.76,41
Northeast,BA,santo antônio de jesus,5146.04,30
Southeast,SP,monte mor,5074.09,39
South,PR,almirante tamandare,5041.83,35
Southeast,MG,formiga,5033.34,32
Southeast,RJ,rio bonito,5013.789999999999,28
Southeast,MG,sao lourenco,4988.96,33
Southeast,SP,promissão,4980.68,32
Southeast,MG,coronel fabriciano,4976.480000000001,41
North,RO,ariquemes,4969.64,13
Southeast,ES,aracruz,4968.830000000001,38
South,RS,taquara,4954.91,21
Southeast,SP,são joaquim da barra,4952.039999999999,34
Central-West,MT,barra do garcas,4924.3,25
Southeast,MG,bom jesus do galho,4923.81,4
South,RS,santana do livramento,4911.299999999999,20
South,SC,xanxerê,4906.490000000002,29
Southeast,SP,tietê,4871.7300000000005,36
Central-West,MT,tangara da serra,4870.22,24
Southeast,RJ,miguel pereira,4839.550000000001,32
Central-West,DF,gama,4824.85,29
Northeast,PB,patos,4795.279999999999,16
Northeast,PE,camaragibe,4762.900000000001,35
South,SC,biguacu,4753.849999999999,22
North,RO,ji-parana,4748.7699999999995,19
Southeast,MG,piumhii,4737.630000000001,31
South,PR,campo largo,4725.210000000001,37
Southeast,SP,pereira barreto,4723.13,19
Southeast,RJ,saquarema,4722.39,36
Southeast,MG,santa rita do sapucaí,4687.130000000001,35
Southeast,SP,barra bonita,4682.95,29
North,PA,abaetetuba,4672.27,11
Southeast,SP,santa fe do sul,4668.629999999999,35
Southeast,MG,carmo do paranaiba,4652.950000000001,16
Central-West,MS,ponta pora,4652.16,18
Central-West,GO,luziânia,4630.7,25
Southeast,RJ,rj,4625.92,23
Northeast,CE,russas,4622.34,9
Southeast,MG,andradas,4595.969999999999,12
South,PR,cambe,4559.0599999999995,27
Southeast,SP,orlândia,4552.400000000001,28
North,PA,maraba,4551.42,22
Southeast,MG,santa vitoria,4546.180000000001,17
South,SC,imbituba,4540.26,34
Southeast,SP,itarare,4520.989999999999,28
North,PA,castanhal,4500.219999999999,21
Northeast,PI,picos,4493.759999999999,17
Northeast,CE,pacatuba,4469.860000000001,5
South,SC,timbó,4468.119999999999,20
Southeast,SP,santa barbara doeste,4423.980000000001,36
Southeast,SP,guaíra,4423.03,36
Northeast,PE,trindade,4406.200000000001,4
South,RS,sapiranga,4404.819999999998,25
Southeast,SP,ituverava,4372.430000000001,29
South,PR,castro,4347.650000000001,22
South,PR,marechal candido rondon,4326.85,31
Southeast,ES,guaçuí,4311.75,16
Southeast,SP,presidente venceslau,4298.7699999999995,25
Southeast,SP,nova odessa,4278.09,28
Southeast,SP,alvares machado,4227.42,8
Central-West,GO,mineiros,4219.64,25
Southeast,SP,aparecida,4208.91,25
Northeast,CE,iguatu,4202.500000000001,14
Northeast,BA,cicero dantas,4156.379999999998,10
South,SC,tijucas,4144.17,30
Southeast,MG,frutal,4116.67,26
Southeast,SP,ilhabela,4112.150000000001,45
Southeast,SP,martinópolis,4084.1099999999997,8
Northeast,PB,catole do rocha,4066.69,6
South,RS,panambi,4059.15,17
Southeast,SP,cerqueira cesar,4059.120000000001,18
Northeast,BA,campo formoso,4054.34,10
South,SC,indaial,4052.060000000001,26
Southeast,MG,januária,4050.95,22
South,PR,laranjeiras do sul,4039.1699999999996,20
Southeast,SP,itapolis,4017.499999999999,28
Southeast,RJ,bom jesus do itabapoana,4011.2699999999995,20
Southeast,SP,ibiuna,4009.9300000000007,31
Central-West,MT,sorriso,4009.0299999999993,20
South,RS,são luiz gonzaga,4008.720000000001,15
Southeast,SP,campos do jordao,3997.0199999999995,26
South,RS,guapore,3987.0600000000013,18
Central-West,GO,posse,3986.7200000000003,16
Central-West,MT,alta floresta,3951.08,12
Central-West,GO,pires do rio,3930.0300000000007,12
Northeast,SE,itabaiana,3929.66,16
Southeast,MG,ipanema,3916.27,7
Southeast,SP,são pedro,3903.33,12
Southeast,RJ,paraiba do sul,3897.69,20
Northeast,CE,crato,3895.83,19
Northeast,MA,bacabal,3883.4999999999995,11
Southeast,SP,cerquilho,3861.71,30
South,RS,dois irmãos,3847.42,17
South,RS,cruz alta,3836.93,32
South,RS,gramado,3822.9500000000007,30
Southeast,MG,monte carmelo,3819.480000000001,24
South,RS,ibirubá,3806.4299999999994,21
Southeast,RJ,cachoeiras de macacu,3795.11,31
South,SC,camboriu,3789.08,28
Southeast,SP,cachoeira paulista,3768.0099999999993,25
Southeast,SP,águas de lindóia,3758.3600000000006,22
Southeast,MG,espera feliz,3751.42,19
Southeast,SP,guararapes,3750.050000000001,19
Southeast,SP,jales,3746.8100000000004,29
Southeast,MG,janaúba,3699.2200000000003,17
South,RS,santa rosa,3667.060000000001,33
Southeast,MG,claudio,3664.0699999999997,22
Southeast,ES,viana,3661.55,19
Northeast,CE,itapaje,3661.21,7
Southeast,MG,cambuí,3660.8099999999995,22
Southeast,SP,sao manuel,3655.8700000000003,21
Central-West,DF,santa maria,3623.019999999999,25
Southeast,SP,capão bonito,3622.1700000000005,28
Southeast,MG,congonhas,3618.8300000000004,30
Northeast,PE,cabo de santo agostinho,3618.2499999999995,21
Northeast,BA,valente,3614.1000000000004,9
Central-West,MT,nova xavantina,3602.16,10
Southeast,SP,serra negra,3599.5099999999998,14
Northeast,CE,aracati,3596.2500000000005,22
South,SC,ituporanga,3580.25,15
Southeast,SP,garça,3577.3800000000006,28
Southeast,RJ,guapimirim,3568.8900000000003,22
Northeast,PE,escada,3556.7000000000003,10
Northeast,BA,ipira,3555.2299999999996,7
South,PR,medianeira,3549.8100000000004,22
Southeast,MG,além paraíba,3548.32,28
South,PR,matinhos,3538.8300000000004,27
Southeast,SP,juquitiba,3529.9899999999993,21
Southeast,SP,porto feliz,3521.8999999999996,22
Central-West,MS,maracaju,3511.2100000000005,13
North,PA,rondon do pará,3484.39,9
Northeast,BA,brumado,3474.1900000000005,22
South,SC,curitibanos,3469.8,20
Southeast,SP,macatuba,3452.4499999999994,12
Southeast,SP,pederneiras,3450.0099999999993,21
Southeast,SP,barrinha,3439.5699999999993,20
South,RS,estancia velha,3425.12,19
South,SC,braco do norte,3423.4199999999996,20
Southeast,SP,quatá,3417.2900000000004,12
Northeast,PE,santa cruz do capibaribe,3409.190000000001,13
Southeast,SP,pedreira,3391.29,36
South,RS,trindade do sul,3372.73,4
Southeast,SP,ibitinga,3368.45,22
South,RS,venâncio aires,3352.8400000000006,26
Southeast,SP,mairinque,3346.7000000000007,25
Northeast,RN,alto do rodrigues,3346.7,8
Southeast,SP,santa cruz do rio pardo,3343.1700000000005,35
Central-West,MT,água boa,3336.8200000000006,18
South,SC,porto uniao,3329.4300000000003,14
South,SC,garopaba,3326.7100000000005,23
South,PR,mandaguaçu,3325.86,4
Southeast,MG,buritizeiro,3315.51,9
Southeast,RJ,quissama,3309.22,13
South,SC,santo amaro da imperatriz,3296.0499999999997,12
South,RS,tramandaí,3289.9200000000005,25
Southeast,SP,santa isabel,3289.4500000000007,29
Southeast,SP,monte azul paulista,3287.1000000000004,19
Southeast,ES,marataizes,3274.3100000000004,16
Southeast,ES,alegre,3265.0099999999998,17
Southeast,SP,piedade,3261.850000000001,23
Southeast,MG,oliveira,3255.1000000000004,23
Northeast,BA,senhor do bonfim,3241.66,19
Northeast,BA,ibotirama,3233.2000000000003,7
Northeast,RN,caico,3215.3100000000004,10
Southeast,MG,almenara,3212.33,14
Southeast,SP,novo horizonte,3210.62,17
South,RS,encantado,3196.45,11
Southeast,SP,piracaia,3184.7900000000004,22
Southeast,MG,machado,3182.8,21
Northeast,RN,pau dos ferros,3176.8100000000004,9
Northeast,CE,quixada,3176.57,12
Southeast,ES,venda nova do imigrante-es,3171.2200000000003,15
Northeast,BA,itapetinga,3169.5,18
Northeast,MA,codo,3163.9800000000005,8
Northeast,SE,estância,3157.9500000000003,9
Northeast,BA,bom jesus da lapa,3153.6900000000005,9
Southeast,MG,caeté,3153.0499999999997,27
Northeast,BA,dias d'ávila,3147.5499999999993,25
Northeast,PI,floriano,3145.5100000000007,18
